corpus,qid,label,count,lat,lon
fr,Q3098348,Gargilesse,1,46.512249,1.585647
fr,Q2968958,Château de Châteaubrun,1,46.4672,1.60333
fr,Q174032,Crozant,1,46.391666666667,1.6211111111111
fr,Q80413,Novaya Zemlya,1,73.9525,56.348611
fr,Q6122,Asti,1,44.9,8.2069444444444
fr,Q3382388,Pic de Sauvegarde,1,42.6946,0.6309
fr,Q1107533,Col d'Aspin,1,42.93216,0.3158
fr,Q2566850,Massalia,1,43.296346,5.369889
fr,Q859779,Bigorre,1,43.232778,0.074444
fr,Q835569,Campan,1,43.016944444444,0.1775
fr,Q1639355,Astigarraga,1,43.2815684,-1.9474769
fr,Q56435600,Larrun mountain range,1,43.32383,-1.6082
fr,Q235208,Ciboure,1,43.385277777778,-1.6677777777778
fr,Q1631272,Pancorbo,1,42.635,-3.1105555555556
fr,Q192281,Nothern Zemlya,1,79.75,98.25
fr,Q12700,Hautes-Pyrénées,1,43.233333333333334,0.06805555555555555
fr,Q819979,Mount Olympus,1,34.936666666667,32.863888888889
fr,Q64004,Grindelwald,1,46.625555555556,8.0333333333333
fr,Q170062,Pannonia,1,44.9,19.02
fr,Q245609,La Rouvière,1,43.931111111111,4.2352777777778
fr,Q8656,La Croix-Rousse,1,45.779444444444,4.8275
fr,Q83437773,Gobelins Manufactory,1,48.83495,2.35312
fr,Q6862,Amur River,1,53.3333,121.4814
fr,Q1507,Patagonia,1,-41.81015,-68.90627
fr,Q12717,Bas-Rhin,1,48.816666666667,7.7833333333333
fr,Q166997,Nevers,1,46.9925,3.1566666666667
fr,Q216059,Mount Tai,1,36.266666666667,117.1
fr,Q501910,Marennes,1,45.8225,-1.1052777777778
fr,Q575368,Antigny,1,46.535,0.85388888888889
fr,Q1467407,Lourde,1,42.984166666667,0.66083333333333
fr,Q936633,Palais Bourbon,1,48.862072,2.318681
fr,Q5332,Saratov,1,51.533333333333,46
fr,Q1030061,Field of the Cloth of Gold,1,50.8523,1.9229
fr,Q204648,Port-Vendres,1,42.518055555556,3.105
fr,Q215053,Briey,1,49.248611111111,5.9394444444444
fr,Q1122701,Montjuïc,1,41.364166666667,2.1580555555556
fr,Q60291726,Boulevard Richard-Lenoir,1,48.85429,2.36923
fr,Q2659121,lac Daumesnil,1,48.832026,2.412341
fr,Q3449354,rue Oudinot,1,48.8501,2.3175
fr,Q588787,Sorèze,1,43.452777777778,2.0669444444444
fr,Q958603,Perche,1,48.36,0.81
fr,Q477021,Grandpré,1,49.340555555556,4.87
fr,Q1330828,Mycale,1,37.666666666667,27.083333333333
fr,Q1895719,Quercy,1,44.2667,1.63333
fr,Q205832,Corfu,1,39.623888888889,19.921388888889
fr,Q166824,Afyonkarahisar,1,38.758055555556,30.538611111111
fr,Q531741,Bilhères,1,43.058611111111,-0.44833333333333
fr,Q1060502,Chamarel,1,-20.425,57.39111111111111
fr,Q3451134,Rue de Villersexel,1,48.8585,2.32422
fr,Q977,Djibouti,1,11.8,42.433333
fr,Q158459,Żagań,1,51.616666666667,15.316666666667
fr,Q3448258,rue Gît-le-Cœur,1,48.853776,2.342695
fr,Q1042,Seychelles,1,-7.1,52.766667
fr,Q219642,Mahé,1,-4.68,55.48
fr,Q3469722,Saleys,1,43.49555556,-1.01944444
fr,Q3390273,place de Verdun,1,43.2986,-0.377401
fr,Q1447,Apulia,1,41.008611111111,16.512777777778
fr,Q473875,Le Tréport,1,50.060555555556,1.3711111111111
fr,Q131600,Dinard,1,48.6325,-2.0616666666667
fr,Q498261,Reales Alcázares,1,37.3844261490673,-5.99118662585353
fr,Q957828,Triana,1,37.383580555556,-6.0052
fr,Q17070,Réunion,1,-21.114444444444,55.5325
fr,Q1854,Ho Chi Minh City,1,10.775555555555556,106.70194444444445
fr,Q39231,Mount Fuji,1,35.36055555555556,138.7275
fr,Q550157,"Saint-Augustin, Paris",1,48.875833333333,2.3191666666667
fr,Q387285,Halles,1,48.8625,2.34474
fr,Q35600,Ural Mountains,1,60,59
fr,Q552,Oder,1,53.6017,14.5897
fr,Q154715,Montbéliard,1,47.509722222222,6.7983333333333
fr,Q632081,Saint-Bertrand-de-Comminges,1,43.0275,0.57083333333333
fr,Q22444,Failly,1,49.159166666667,6.2641666666667
fr,Q833646,Bois de la Cambre - Ter Kamerenbos,1,50.806944,4.377778
fr,Q16673038,Roche-et-Méry,1,49.462957,4.630802
fr,Q34497,Saint Helena,1,-15.95,-5.7166666666667
fr,Q3413190,Quartier de la Chapelle,1,48.89333333,2.36361111
fr,Q1018133,Lymington,1,50.75,-1.55
fr,Q338932,Mont Revard,1,45.681944444444,5.9744444444444
fr,Q24931370,rue de la Vieille-Lanterne,1,48.85722,2.34806
fr,Q2153507,Kings Cross,1,51.5303,-0.1236
fr,Q1902319,île de la Jatte,1,48.895556,2.268611
fr,Q12689,Pas-de-Calais,1,50.95,1.85
fr,Q181955,Aix-les-Bains,1,45.688611111111,5.915
fr,Q6121481,"Iglesia de Nuestra Señora del Carmen, Bogot",1,4.5944,-74.0747
fr,Q182744,Saint-Quentin,1,49.847777777778,3.2855555555556
fr,Q47952,Salford,1,53.482777777778,-2.2930555555556
fr,Q1761,Dublin,1,53.34972222222222,-6.260277777777778
fr,Q1451798,Josselin Castle,1,47.952361111111,-2.5475
fr,Q34221,Niagara Falls,1,43.08,-79.071
fr,Q741166,La Salette-Fallavaux,1,44.840555555556,5.975
fr,Q14201393,Northern France,1,49.95122,1.779785
fr,Q848912,Leicester Square,1,51.510277777778,-0.13027777777778
fr,Q845920,Senne,1,50.5405,4.1217
fr,Q1628505,El Toboso,1,39.518055555556,-2.9980555555556
fr,Q3449981,rue Saint-Victor,1,48.8486,2.3504
fr,Q583251,Saint-Étienne-du-Mont,1,48.846389,2.347778
fr,Q1577630,Saint-Nicolas-du-Chardonnet,1,48.849166666667,2.3502777777778
fr,Q3452199,rue du Cloître-Saint-Merri,1,48.8591,2.35128
fr,Q6393,Brive-la-Gaillarde,1,45.158888888889,1.5330555555556
fr,Q41139,Melun,1,48.539722222222,2.6591666666667
fr,Q117819769,Franchard,1,48.408,2.627
fr,Q910807,Méry-sur-Oise,1,49.063611111111,2.1863888888889
fr,Q192166,Ambérieu-en-Bugey,1,45.958055555556,5.3577777777778
fr,Q133069,Bourg-en-Bresse,1,46.204722222222,5.2280555555556
fr,Q1001458,Auvers,1,49.296111111111,-1.3241666666667
fr,Q31487,Kraków,1,50.061388888889,19.937222222222
fr,Q762358,Médan,1,48.953333333333,1.9961111111111
fr,Q1548403,Yvette,1,48.667222222222,2.3383333333333
fr,Q1071807,Bonneuil,1,46.374166666667,1.2261111111111
fr,Q910335,Bresse,1,46.41666667,5.25
fr,Q326304,Moab,1,31.501666666666665,35.776666666666664
fr,Q2601894,Mount Pisgah,1,31.765095,35.719079
fr,Q1509703,Saintonge,1,45.75,-0.63333333333333
fr,Q1338207,Church of Saint Eustache,1,48.863333333333,2.345
fr,Q899896,Luz-Saint-Sauveur,1,42.871666666667,-0.0019444444444444
fr,Q644728,Argelès-sur-Mer,1,42.546111111111,3.0238888888889
fr,Q732115,Montserrat,1,41.60527777777778,1.8091666666666666
fr,Q1018879,Hatzor,1,31.772097222222,34.720397222222
fr,Q82601,Tierra del Fuego,1,-54,-70
fr,Q1235930,Colonus,1,37.995833,23.715278
fr,Q851077,Parga,1,39.283333333333,20.4
fr,Q1552834,Phyle,1,38.14,23.63694444
fr,Q1755389,Mizpah in Benjamin,1,31.88513889,35.21638889
fr,Q1991030,Pierian Mountains,1,40.235,22.1775
fr,Q112856030,Pointe-Cavagnal,1,45.4411111,-74.0716667
fr,Q38298849,Port-Blanc (Penvénan),1,48.835896,-3.3155107
fr,Q1517234,La Côte-de-Beaupré,1,47.05,-70.9
fr,Q716045,Blaise,1,48.7669017,1.4054366
fr,Q815721,Nysa,1,50.47379,17.33437
fr,Q4174,Emden,1,53.366944444444,7.2061111111111
fr,Q2001490,Rosmalen,1,51.716666666667,5.3666666666667
fr,Q2184157,Lauffeld,1,50.8286,5.6183
fr,Q5128,Woerden,1,52.085833333333,4.8833333333333
fr,Q2679420,Elderen,1,50.80444444444444,5.536111111111111
fr,Q47887,Nijmegen,1,51.8475,5.8625
fr,Q339258,Mocha,1,13.31666667,43.25
fr,Q52636,Menorca,1,39.966666666667,4.0833333333333
fr,Q49550,Maó,1,39.889444444444,4.2641666666667
fr,Q55596887,Faubourg Saint-Médard,1,48.843186,2.349567
fr,Q64956350,Hôtel de Rambouillet,1,48.8621,2.335
fr,Q172593,Montauban,1,44.017222222222,1.355
fr,Q1693611,Nymphaion,1,38.42611111111111,27.422777777777778
fr,Q1400,Pennsylvania,1,41,-77.5
fr,Q131210,Dniester,1,46.3041,30.2736
fr,Q828125,Tokaj wine region,1,48.15,21.35
fr,Q21907046,Aÿ-Champagne,1,49.056111,4.004444
fr,Q829358,Loudun,1,47.01,0.083611111111111
fr,Q632276,Fontevraud-l'Abbaye,1,47.182222222222,0.049722222222222
fr,Q1100414,Taisnières-sur-Hon,1,50.318888888889,3.8358333333333
fr,Q1892445,Zama Regia,1,36.115,9.284444
fr,Q3328852,Musone,1,43.47396,13.641916
fr,Q350,Cambridge,1,52.208055555556,0.1225
fr,Q6662,Cesena,1,44.133333333333,12.233333333333
fr,Q83362,Recanati,1,43.39855,13.552530555556
fr,Q23154,Bristol,1,51.45361111111111,-2.5975
fr,Q3030249,place Maubert,1,48.8501,2.3488
fr,Q217173,Jarnac,1,45.681388888889,-0.17583333333333
fr,Q1616735,Vimory,1,47.947222222222,2.6872222222222
fr,Q637489,Auneau,1,48.461944444444,1.7730555555556
fr,Q847351,Rabba,1,31.266666666667,35.733333333333
fr,Q2120208,Wadi Mujib,1,31.465833,35.573333
fr,Q212959,Denain,1,50.328611111111,3.395
fr,Q552037,Aremberg,1,50.416388888889,6.8091666666667
fr,Q2873181,Auxerrois,1,47.7753,3.6098
fr,Q2970497,Château de Challeau,1,48.32138889,2.86333333
fr,Q514081,Gévaudan,1,44.7,3.3
fr,Q2751516,castel of Montjeu,1,46.9026,4.2843
it,Q38,Italy,488,42.5,12.5
it,Q220,Rome,325,41.893055555556,12.482777777778
it,Q22647,Troy,162,39.9575,26.238888888889
it,Q5690,Sparta,157,37.081944444444,22.423611111111
it,Q22890,Ireland,125,53.351,-7.921
it,Q46,Europe,110,48.690959,9.14062
it,Q1286,Alps,89,46.57805555555556,8.615
it,Q142,France,80,47,2
it,Q13712,Tiber,63,41.740555555556,12.233333333333
it,Q41,Greece,62,38.5,23
it,Q79,Egypt,61,27,29
it,Q115457,Arno,56,43.72555555555556,11.671666666666667
it,Q7337300,River Conon,52,57.574257,-4.427976
it,Q1285,Apennine Mountains,50,43.281667,12.581944
it,Q1524,Athens,44,37.98416666666667,23.728055555555557
it,Q34925,Capitoline Hill,43,41.893333333333,12.483055555556
it,Q16318785,Cromla House,42,55.64180556,-5.13966667
it,Q90,Paris,41,48.85666666666667,2.352222222222222
it,Q13375,Pisa,39,43.716666666667,10.4
it,Q643,Po,38,44.97,12.546944444444
it,Q48,Asia,38,43.681111111111115,87.33111111111111
it,Q201582,Pindus,37,40,20.75
it,Q1891,Bologna,37,44.493888888889,11.342777777778
it,Q490,Milan,31,45.466944444444,9.19
it,Q1653,Danube,31,48.09511111111111,8.15488888888889
it,Q189901,Argos,30,37.63333333333333,22.729166666666668
it,Q87,Alexandria,30,31.1975,29.8925
it,Q3392,Nile,28,31.4653,30.3667
it,Q1471,Seine,28,49.434722222222,0.1175
it,Q504239,Mora Municipality,27,61.016666666667,14.533333333333
it,Q15,Africa,25,21.09375,7.1881
it,Q105261,Mount Parnassus,24,38.533,22.6167
it,Q34615,Adria,24,45.05,12.05
it,Q101583,Thebes,23,25.720555555556,32.610277777778
it,Q1282,Lazio,22,41.9,12.716666666667
it,Q2044,Florence,21,43.771388888889,11.254166666667
it,Q584,Rhine,21,47.6662,9.1786
it,Q29,Spain,20,40.2,-3.5
it,Q34575,Aegean Sea,20,38.5,25.3
it,Q237,Vatican City,19,41.904,12.453
it,Q187471,Ithaca,19,38.416666666667,20.666666666667
it,Q16990,Mount Etna,18,37.7508345148182,14.993220288812111
it,Q801,Israel,18,31,35
it,Q1232814,Phthia,18,38.9,22.53333333
it,Q641,Venice,17,45.439722222222,12.331944444444
it,Q19721,River Clyde,17,55.937857,-4.672852
it,Q6343,Carthage,16,36.852558,10.323461
it,Q6514,Dardanelles,16,40.2,26.4
it,Q851077,Parga,15,39.283333333333,20.4
it,Q34589,Euphrates,15,31.0043,47.442
it,Q207239,Kythira,15,36.2575,22.9975
it,Q38882,Tyrrhenian Sea,15,40,12
it,Q1273,Tuscany,15,43.35,11.016666666667
it,Q40059,Jordan River,14,31.761388888889,35.558333333333
it,Q1218,Jerusalem,14,31.77888888888889,35.22555555555556
it,Q1460,Sicily,14,37.599958333333,14.015377777778
it,Q206942,Lough Neagh,14,54.618333333333,-6.3952777777778
it,Q183,Germany,14,51,10
it,Q3846800,Marengo,14,45.25664,10.73552
it,Q116537,Ausonia,14,41.35,13.75
it,Q13362,Ferrara,14,44.835297,11.619865
it,Q173148,Delos,14,37.393333333333,25.271111111111
it,Q12898802,Arcadia,13,37.6,22.2
it,Q5089,Ganges,13,30.1451,78.5974
it,Q7348,Indus River,13,31.2421,81.7684
it,Q506043,Angeln,13,54.666666666667,9.6666666666667
it,Q936688,Mincio,13,45.4424,10.6921
it,Q845310,Caprera,13,41.2,9.4666666666667
it,Q5684,Babylon,12,32.5425,44.42111111111111
it,Q2634,Naples,12,40.833333333333,14.25
it,Q6414,Lake Garda,12,45.633333333333,10.666666666667
it,Q63109,Adda,12,46.5475,10.239227777777778
it,Q34374,Crete,12,35.309722222222,24.893333333333
it,Q229,Cyprus,12,35,33
it,Q13696,Adige,12,45.1596,12.3311
it,Q7263152,Pylos,12,36.91388888888889,21.69638888888889
it,Q40,Austria,11,48,14
it,Q156882,Samos,11,37.75,26.8333
it,Q145,United Kingdom,11,54.6,-2
it,Q247494,Serchio,11,43.7803,10.2691
it,Q191087,Acheron,10,39.2363,20.4757
it,Q1334825,Pelion,10,39.433333333333,23.05
it,Q5776,Bethlehem,10,31.704444444444,35.206111111111
it,Q1016,Libya,10,27,17
it,Q38060,Gaul,10,46.5,2.9
it,Q376328,Pineios,10,39.93472222222222,22.716944444444444
it,Q164421,Connacht,10,53.78,-9.05
it,Q941745,Alfeios,10,37.6128,21.4514
it,Q1216,Piedmont,10,45.25,7.9166666666667
it,Q30,United States of America,10,39.828175,-98.5795
it,Q30026567,Lenno,10,45.97298,9.19084
it,Q1353,Delhi,10,28.666666666667,77.216666666667
it,Q670414,Dora Riparia,9,44.913611111111,6.7408333333333
it,Q822,Lebanon,9,33.833333,35.766667
it,Q690575,Knidos,9,36.685833,27.375
it,Q37495,Ionian Sea,9,38,19
it,Q2759,Urbino,9,43.725238888889,12.6372
it,Q7337213,River Carron,9,56.0202,-4.2114
it,Q244482,Romagna,9,44.1774,12.12479
it,Q84,London,9,51.507222222222,-0.1275
it,Q21,England,9,53,-1
it,Q936920,Ascra,9,38.318333333333,23.096388888889
it,Q18927,Lycia,9,36.733333333333,29.9
it,Q6247,Mantua,8,45.156388888889,10.791111111111
it,Q1447,Apulia,8,41.008611111111,16.512777777778
it,Q524,Mount Vesuvius,8,40.821388888889,14.425555555556
it,Q1218460,Tesino,8,42.97827,13.87549
it,Q119152,Eurotas,8,36.804166666667,22.696111111111
it,Q170516,Calvary,8,31.778611111111,35.229444444444
it,Q52691,Venosa,8,40.966666666667,15.816666666667
it,Q19686,River Thames,8,51.69444444444444,-2.0297222222222224
it,Q10965,Ebro,8,40.728527124206,0.86929321289062
it,Q1449,Genoa,8,44.407186111111,8.9339833333333
it,Q1658567,Ilisos,8,37.939722222222,23.680833333333
it,Q6221,Brescia,8,45.538888888889,10.220280555556
it,Q1210,Lombardy,8,45.65,9.95
it,Q279,Modena,8,44.64582,10.92572
it,Q13373,Lucca,8,43.85,10.516666666667
it,Q13378,Arezzo,8,43.463055555556,11.878055555556
it,Q5715,Memphis,7,29.85412,31.25934
it,Q104028,Judea,7,31.698889,35.306389
it,Q2028,Verona,7,45.43861111111111,10.992777777777778
it,Q75459,Delphi,7,38.4823,22.5013
it,Q668,India,7,22.8,83
it,Q82670,Fiesole,7,43.8,11.3
it,Q2656,Palermo,7,38.115658055555556,13.361261944444445
it,Q1232266,Hymettus,7,37.9465,23.816666666666666
it,Q212150,Marathon,7,38.155,23.963611111111
it,Q13437,Benevento,7,41.133333333333,14.783333333333
it,Q13670,Syracuse,7,37.069166666667,15.2875
it,Q382317,Dodona,7,39.546389,20.787778
it,Q3012,Ulm,7,48.39841,9.99155
it,Q83311,Persian Empire,6,33,53
it,Q1741,Vienna,6,48.208333333333336,16.3725
it,Q332444,Mount Zion,6,31.771666666667,35.228611111111
it,Q14294,Tagus River,6,38.8525,-9.0137
it,Q5077,Garonne,6,45.0386,-0.6111
it,Q12724,Ticino,6,46.316666666667,8.8166666666667
it,Q180918,Paphos,6,34.77612852,32.42651039
it,Q116819,Esperia,6,41.383333333333,13.683333333333
it,Q103011,Corinth,6,37.93861111111111,22.927222222222223
it,Q1353735,Eridanos,6,37.9782,23.7182
it,Q202422,Salamis Island,6,37.93805555555556,23.485277777777778
it,Q144880,Zakynthos,6,37.8,20.75
it,Q44112,Cyrene,6,32.816666666667,21.85
it,Q2751,Siena,6,43.318333333333,11.331388888889
it,Q3893275,Pania della Croce,6,44.036666666667,10.323611111111
it,Q917891,Orreaga-Roncesvalles,6,43.01376679,-1.30468681
it,Q23482,Marseille,6,43.296666666667,5.3763888888889
it,Q495,Turin,6,45.079166666666666,7.676111111111111
it,Q185318,Mount Carmel,6,32.72062,35.03145
it,Q1028,Morocco,6,32,-6
it,Q851323,Tanaro,6,45.006,8.769
it,Q18986,Pergamon,6,39.116667,27.183333
it,Q4141623,Golconda,6,17.38333611111111,78.40416944444445
it,Q18434471,Arcoli,6,40.91982,15.25498
it,Q41741,Thrace,5,42,26
it,Q1462,Sardinia,5,40,9
it,Q35591,Tigris,5,31.0043,47.4421
it,Q172556,Taurus mountains,5,36.9964,33.0019
it,Q752553,Tarpeian Rock,5,41.8915,12.482388888888888
it,Q336446,Abydos,5,40.195277777778,26.405
it,Q128087,Lesbos,5,39.21,26.28
it,Q206730,Etruria,5,42.227871,11.838912
it,Q369765,Carnia,5,46.39444444,12.77416667
it,Q862725,Valley of Elah,5,31.680625,34.989125
it,Q63177,Lake of Pusiano,5,45.80194,9.27083
it,Q47492,Gaza City,5,31.516666666667,34.45
it,Q189417,Appian Way,5,41.841389,12.5325
it,Q160483,Chios,5,38.4,26.016666666667
it,Q132564,Mycenae,5,37.730833333333,22.756111111111
it,Q47134,Shetland Islands,5,60.35685,-1.26068
it,Q833060,Sirmium,5,44.96611111111111,19.610555555555557
it,Q242942,Mentana,5,42.033728,12.6444485
it,Q303853,Aspromonte,5,38.166666666667,16
it,Q546,Trieste,5,45.65027777777778,13.770277777777778
it,Q6761,Livorno,5,43.55,10.316666666667
it,Q1280,Umbria,5,42.983333333333,12.566666666667
it,Q166919,Thessalia,5,39.6,22.2
it,Q955207,Meloria,5,43.54625,10.21854167
it,Q621672,Pontus,5,40.68,37.83
it,Q845909,Scythia,5,44.94278,34.12056
it,Q47540,Sorgà,5,45.216666666667,10.983333333333
it,Q1075469,Olona,5,45.447888888889,9.1563361111111
it,Q59770834,Valchiusa,5,45.52018,7.73077
it,Q39193,Bohemia,5,49.833333333333,14.333333333333
it,Q1202,Saxony,5,51.026944444444,13.358888888889
it,Q193214,Caria,5,37.5,28
it,Q46130,Rhône,5,45.995504,4.7195702
it,Q2625955,Kassandra Peninsula,5,40.01955,23.46071
it,Q4821780,Aulis,5,38.43333333,23.5925
it,Q201272,Paros,5,37.05,25.183333333333
it,Q326304,Moab,5,31.501666666666665,35.776666666666664
it,Q166,Black Sea,4,43.41,34.26
it,Q83241,Galilee,4,32.76,35.527
it,Q3297613,Ardenne,4,50.5017,6.09306
it,Q115,Ethiopia,4,9,40
it,Q148,People's Republic of China,4,35.844722222222224,103.45194444444445
it,Q649217,Santa Maria di Leuca,4,39.801,18.356944444444
it,Q3561,Algiers,4,36.776388888889,3.0586111111111
it,Q194103,Aventine Hill,4,41.883333333333,12.483333333333
it,Q216104,Caelian Hill,4,41.88358749781611,12.49499234285228
it,Q43048,Rhodes,4,36.17,27.92
it,Q100166,Orkney Islands,4,59,-3
it,Q7337341,River Deveron,4,57.664337,-2.513684
it,Q4656,Pula,4,44.87027777777778,13.845555555555556
it,Q655172,Via Sacra,4,41.8918,12.4861
it,Q20571,Spoleto,4,42.733333333333,12.733333333333
it,Q3947792,San Piero in Campo,4,42.7525841,10.2103304
it,Q173096,Euboea,4,38.5,24
it,Q565751,Epirus,4,39.23651,20.71472
it,Q628,Bergamo,4,45.695,9.67
it,Q1308,Como,4,45.81025,9.0861388888889
it,Q219060,State of Palestine,4,32,35.25
it,Q202760,Soča,4,45.724722222222,13.556111111111
it,Q3554821,Kirra,4,38.4291,22.4417
it,Q3618403,Anthela,4,38.795895,22.510319
it,Q1025312,Cadore,4,46.50916667,12.35722222
it,Q99958,Sogliano al Rubicone,4,44,12.3
it,Q1583181,Sigeion,4,39.99,26.18055556
it,Q3593349,Capraia,4,43.03715,9.81834
it,Q1233184,Maremma,4,42.416388888889,11.478055555556
it,Q58976,Piraeus,4,37.943,23.646944444444
it,Q6064174,Ioulis,4,37.64,24.34
it,Q750313,Calydon,4,38.372548,21.533275
it,Q208566,Skyros,4,38.8725,24.525
it,Q3961092,Simois,4,39.9617,26.248
it,Q548,Vistula,4,54.3641,18.9522
it,Q195848,Hippocrene,4,38.32004444,23.03116389
it,Q852279,Busento,4,39.292461,16.258993
it,Q126084,Acre,4,32.926111111111,35.083888888889
it,Q101433,Pontida,3,45.7340057,9.5064388
it,Q188527,Naxos Island,3,37.083333333333,25.466666666667
it,Q1471677,Mount Ossa,3,39.8,22.7
it,Q658594,Reno,3,44.596388888889,12.280277777778
it,Q188871,Orontes River,3,36.045277777778,35.963611111111
it,Q732587,Trebbia,3,45.072075,9.6851666666667
it,Q31945,Arabian Peninsula,3,23,46
it,Q35958,Bosporus Strait,3,41.119444444444,29.075277777778
it,Q1379299,Smyrna,3,38.423889,27.142778
it,Q2343313,Amathus,3,34.7125,33.1419
it,Q645,Neva,3,59.9447,30.3094
it,Q72111,Ercolano,3,40.806791666667,14.352608333333
it,Q636608,Taro,3,45.004275,10.259877777778
it,Q13364,Ravenna,3,44.416111111111114,12.201666666666666
it,Q82070,Tyre,3,33.266666666667,35.2
it,Q3433664,River Carron,3,57.5469,-5.1711
it,Q15523,Lake Como,3,46,9.2666666666667
it,Q23666,Great Britain,3,53.833333333333,-2.4166666666667
it,Q3376,Trento,3,46.06666667,11.11666667
it,Q156789,Raetia,3,47.36,8.56
it,Q200642,Palatine Hill,3,41.888333333333,12.486944444444
it,Q1334215,Monte Soratte,3,42.2456168,12.501944
it,Q38888,Olympia,3,37.638333333333335,21.63
it,Q18484260,Bulciano,3,43.72633,12.01912
it,Q1011544,Ein Gedi,3,31.466666666666665,35.394444444444446
it,Q621,Versailles,3,48.804722222222,2.1341666666667
it,Q6231,Cremona,3,45.13333333333333,10.024722222222222
it,Q16538992,Bryseai,3,37.06143,22.385491
it,Q2260811,Lilibaeum,3,37.8,12.43333
it,Q956,Beijing,3,39.90403,116.407526
it,Q31,Belgium,3,50.641111111111,4.6680555555556
it,Q2019442,Camaldoli,3,43.783333333333,11.816666666667
it,Q13666,Messina,3,38.19361111111111,15.554166666666667
it,Q495445,Savena,3,44.48597222,11.44305556
it,Q101081,Provence,3,44,6
it,Q962651,Gallura,3,41,9.3
it,Q103305,Volterra,3,43.4,10.866666666667
it,Q5092,Baltimore,3,39.286388888889,-76.615
it,Q42880,Tyrol,3,47.266666666667,11.4
it,Q72,Zürich,3,47.37444444444444,8.54111111111111
it,Q2119652,Oneglia,3,43.8889029,8.0411292
it,Q6397,Avignon,3,43.948611111111,4.8083333333333
it,Q33959,Nice,3,43.701944444444,7.2683333333333
it,Q12594,Marne,3,49,4.25
it,Q173591,Arad,3,46.166666666667,21.316666666667
it,Q32579,Phrygia,3,39,31
it,Q102911,Holland,3,52.25,4.667
it,Q202562,Blaye,3,45.127777777778,-0.66222222222222
it,Q6046,Novara,3,45.45,8.62
it,Q19868,Montferrat,3,44.608611111111,7.9636111111111
it,Q2257429,Faro Point,3,38.26472222,15.65083333
it,Q25016169,Nirito Oros,3,38.416388888889,20.663333333333
it,Q5760,Thebes,3,38.32083333333333,23.317777777777778
it,Q215516,Mount Helicon,3,38.352222222222,22.825
it,Q747929,Tagliamento,3,45.6426,13.0994
it,Q658437,Imbros,3,40.1626,25.8289
it,Q187027,Kos,3,36.815277777778,27.110277777778
it,Q3269712,Lyrnessus,3,39.508231,27.082027
it,Q169460,Miletus,3,37.531111,27.275556
it,Q257575,Mella,3,45.2251,10.2196
it,Q4629,Surat,3,21.205,72.84
it,Q42941,Agra,3,27.18,78.02
it,Q3150,Jena,3,50.927222222222,11.586388888889
it,Q581574,Roßbach,3,48.6,12.933333333333
it,Q270723,Dego,3,44.449319444444,8.3109833333333
it,Q15263,Pizzo Campo Tencia,3,46.429779,8.725941
it,Q103004,Buti,3,43.729722222222,10.586666666667
it,Q18328180,Avane,3,43.78964,10.40858
it,Q6537,Vicenza,3,45.55,11.55
it,Q270968,Noli,3,44.205691666667,8.41615
it,Q238,San Marino,3,43.93333333333333,12.466666666666667
it,Q489685,Günzburg,3,48.4525,10.271111111111
it,Q913286,Mugnone,3,43.790094,11.196478
it,Q1135779,Emilia,3,44.75,11
it,Q52080,Cortona,3,43.275555555556,11.988055555556
it,Q194450,Thermopylae,2,38.797617,22.535785
it,Q134705,Strait of Messina,2,38.245833333333,15.6325
it,Q190053,Patmos,2,37.325,26.541666666667
it,Q80338,Bengal,2,23.9888,88.7311
it,Q7525,Sevastopol,2,44.605,33.5225
it,Q41137,Assyrian Empire,2,36,43.3
it,Q1483483,Pool of Siloam,2,31.76007,35.24749
it,Q589347,Posillipo,2,40.80555556,14.20333333
it,Q41183,Aleppo,2,36.2,37.16
it,Q173292,Capri,2,40.55,14.233333333333
it,Q1991030,Pierian Mountains,2,40.235,22.1775
it,Q2454671,Troad,2,39.9266,26.499
it,Q243101,Nemi,2,41.72185,12.71809
it,Q214874,Jhelum River,2,31.17,72.15
it,Q102679,Numidia Kingdom,2,35.5,7.3
it,Q2495811,Achaea Regional Unit,2,38.086811,21.859839
it,Q69011,Muri,2,47.274722222222,8.3416666666667
it,Q11812551,Swabia,2,48.37844,9.963274
it,Q6244,Lodi,2,45.316666666667,9.5
it,Q47649,Peschiera del Garda,2,45.438611111111,10.688611111111
it,Q53216,Aquileia,2,45.766666666667,13.366666666667
it,Q639912,Istria,2,45,14
it,Q1015,Koper,2,45.547542728,13.7306571
it,Q3947341,Colle di San Giusto,2,45.646,13.772
it,Q16937,Muggia,2,45.6,13.766666666667
it,Q165069,Miramare Castle,2,45.702454,13.712318
it,Q741419,Savudrija,2,45.500619,13.50525
it,Q34993,Courmayeur,2,45.783333333333,6.9666666666667
it,Q583,Mont Blanc,2,45.83277777777778,6.865
it,Q683578,Superga,2,45.08333333,7.76666667
it,Q188487,Lake Trasimeno,2,43.14,12.1
it,Q303001,Janiculum,2,41.891666666667,12.461111111111
it,Q223079,Quirinal Palace,2,41.9,12.4875
it,Q18021,Biella,2,45.566388888889,8.0533333333333
it,Q159605,Tivoli,2,41.966666666667,12.8
it,Q2696558,Pharos,2,31.214166666667,29.885
it,Q10288,Parthenon,2,37.971527,23.726601
it,Q203767,Vis,2,43.0425,16.1525
it,Q39750,Gropello Cairoli,2,45.183333333333,9
